reaction,flux_rich,flux_TME,delta_flux,log2FC_TME_vs_rich,subsystem
MAR02899,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02900,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02901,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02902,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02903,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02904,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02905,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02906,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02907,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02908,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02909,3.1184685982657497e-21,3.1184685982657497e-21,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02910,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02911,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02912,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02913,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02914,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02915,9.35540579479725e-21,3.1184685982657497e-21,-6.2369371965315e-21,-8.997944535268592e-12,Carnitine shuttle (endoplasmic reticular)
MAR02916,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02917,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02918,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02919,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02920,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02921,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02922,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02923,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02924,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02925,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02926,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02927,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02928,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02929,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02930,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02931,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR02932,0.0,0.0,0.0,0.0,Carnitine shuttle (endoplasmic reticular)
MAR00001,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00002,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00003,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00005,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00449,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00604,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00605,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00665,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00667,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00668,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00669,0.0140490167214617,0.0140490167214617,0.0,0.0,Acylglycerides metabolism
MAR00670,4.2894407507951225e-05,4.289440750795123e-05,6.776263578034403e-21,3.203426503814917e-16,Acylglycerides metabolism
MAR00671,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00672,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00679,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00680,0.0059577284791579,0.0059577284791579,0.0,0.0,Acylglycerides metabolism
MAR00681,4.2894407507951225e-05,4.289440750795124e-05,1.3552527156068805e-20,3.203426503814917e-16,Acylglycerides metabolism
MAR00682,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00683,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR00684,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR07588,0.0,0.0,0.0,0.0,Acylglycerides metabolism
MAR03053,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03054,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03055,0.007542435984309,0.0075424359843091,9.974659986866641e-17,1.922055902288938e-14,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03057,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03058,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03059,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03060,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03062,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03063,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03064,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03065,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03066,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03067,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03068,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03069,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03070,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03071,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03072,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03073,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03074,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03075,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03076,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03077,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03078,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03079,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03080,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03081,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03082,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03083,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03084,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03085,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03086,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03087,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03088,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03089,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03090,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03091,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03092,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03093,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03094,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03095,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03096,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03097,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03098,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03099,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03100,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03101,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03102,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03103,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03104,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03106,0.0,0.0,0.0,0.0,Transport reactions
MAR03056,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (peroxisomal)
MAR03326,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03327,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03328,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03329,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03330,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03331,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03332,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03333,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03334,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03335,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03336,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03337,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03338,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03339,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03340,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03341,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03342,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03343,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03344,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03345,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03346,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03347,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03348,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03349,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03350,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03351,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03352,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03353,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03355,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03365,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03367,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03368,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03370,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03372,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03373,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03375,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03478,0.0,0.0,0.0,0.0,Transport reactions
MAR03480,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03481,0.0,0.0,0.0,0.0,Transport reactions
MAR03482,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03484,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03486,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03488,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03491,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03493,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03498,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03501,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03503,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03505,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03506,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03508,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03509,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03510,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03511,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03512,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03513,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03514,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03515,0.0,0.0,0.0,0.0,Beta oxidation of phytanic acid (peroxisomal)
MAR03517,0.0,0.0,0.0,0.0,Transport reactions
MAR03302,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03304,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03305,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03307,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03309,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03310,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03312,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03314,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03315,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03316,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03317,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03319,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03320,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03321,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03323,0.0,0.0,0.0,0.0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03107,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03108,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03109,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03110,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03111,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03112,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03113,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03114,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03115,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03116,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03117,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03118,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03121,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03122,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03123,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03125,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03128,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03129,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03130,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03132,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03135,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03136,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03137,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03139,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03142,0.0412763449670093,0.0315057258850526,-0.0097706190819567,-0.3897011650750473,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03143,0.0412763449670093,0.041276161135089,-1.838319202973615e-07,-6.425326277025708e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03144,0.0412763449670093,0.041276161135089,-1.838319202973615e-07,-6.425326277025708e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03146,0.0412763449670093,0.041276161135089,-1.838319202973615e-07,-6.425326277025708e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03149,0.0588682387559634,0.0588680549240432,-1.83831920200217e-07,-4.5052105316244054e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03150,0.0588682387559634,0.0588680549240432,-1.83831920200217e-07,-4.5052105316244054e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03151,0.0588682387559634,0.0588680549240432,-1.83831920200217e-07,-4.5052105316244054e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03153,0.0588682387559634,0.0588680549240432,-1.83831920200217e-07,-4.5052105316244054e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03156,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03157,0.0864385594281364,0.0864383755962159,-1.8383192050552832e-07,-3.0682334455561904e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03158,0.0864385594281364,0.0864383755962159,-1.8383192050552832e-07,-3.0682334455561904e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03160,0.0864385594281364,0.0864383755962159,-1.8383192050552832e-07,-3.0682334455561904e-06,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03398,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03406,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03407,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03408,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03409,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03411,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03413,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03414,-6.2369371965315e-21,0.0,6.2369371965315e-21,-8.997944535268592e-12,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03416,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03421,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03423,0.0124683863929349,0.012468386392935,1.0061396160665481e-16,1.1532335413733657e-14,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03424,-9.355405794797251e-21,0.0,9.355405794797251e-21,-1.3496996888586528e-11,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03425,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR09719,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03427,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03428,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03429,0.0598348211669399,0.05983482116694,9.71445146547012e-17,2.2423985526704407e-15,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03430,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03431,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03432,0.0,0.0,0.0,0.0,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03433,-9.355405794797248e-21,0.0,9.355405794797248e-21,-1.3496996888586528e-11,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03170,1.2439293292928409e-05,1.2439293292928398e-05,-1.0164395367051604e-20,-1.1211992763352217e-15,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03171,1.243929329292841e-05,1.2439293292928398e-05,-1.1858461261560205e-20,-1.4415419267167136e-15,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03172,1.243929329292841e-05,1.24392932929284e-05,-1.0164395367051604e-20,-1.1211992763352217e-15,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03173,1.243929329292841e-05,1.2439293292928397e-05,-1.3552527156068805e-20,-1.6017132519074597e-15,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03174,1.2439293292928409e-05,1.2439293292928397e-05,-1.1858461261560205e-20,-1.4415419267167136e-15,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03175,1.243929329292841e-05,1.2439293292928398e-05,-1.1858461261560205e-20,-1.4415419267167136e-15,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03176,1.243929329292841e-05,1.2439293292928397e-05,-1.3552527156068805e-20,-1.6017132519074597e-15,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03177,1.2439293292928409e-05,1.2439293292928398e-05,-1.0164395367051604e-20,-1.1211992763352217e-15,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03178,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03179,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03180,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03181,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03182,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03183,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03184,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03185,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03186,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03187,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03188,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03189,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03190,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03191,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03192,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03193,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03194,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03195,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03196,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03197,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03198,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03199,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03200,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03201,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03202,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03203,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03204,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03205,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03396,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03397,0.0,0.0,0.0,0.0,Beta oxidation of odd-chain fatty acids (mitochondrial)
MAR03240,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)
MAR03241,0.0,0.0,0.0,0.0,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)
