reaction,flux_rich,flux_TME,delta_flux,log2FC_TME_vs_rich,subsystem
MAR03566,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03567,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03568,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03569,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03570,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03571,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03572,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03573,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03574,-1.950222115798528e-17,0.0,1.950222115798528e-17,-2.81357575640068e-08,Formation and hydrolysis of cholesterol esters
MAR03575,-5.8042324874956216e-18,0.0,5.8042324874956216e-18,-8.37373736437208e-09,Formation and hydrolysis of cholesterol esters
MAR03576,-2.6699469442479847e-17,0.0,2.6699469442479847e-17,-3.8519191669894344e-08,Formation and hydrolysis of cholesterol esters
MAR03577,-2.6931638741979668e-17,0.0,2.6931638741979668e-17,-3.8854141153258456e-08,Formation and hydrolysis of cholesterol esters
MAR03578,-1.3697988670489664e-17,0.0,1.3697988670489664e-17,-1.976202024510269e-08,Formation and hydrolysis of cholesterol esters
MAR03579,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03580,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03581,-6.454306526095129e-17,0.0,6.454306526095129e-17,-9.311595704343459e-08,Formation and hydrolysis of cholesterol esters
MAR03582,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03583,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03584,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03585,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03586,-4.446042085421644e-16,0.0,4.446042085421644e-16,-6.414281443342751e-07,Formation and hydrolysis of cholesterol esters
MAR03587,-6.7329096854949186e-18,0.0,6.7329096854949186e-18,-9.713535270299747e-09,Formation and hydrolysis of cholesterol esters
MAR03588,-4.9916399392462324e-17,0.0,4.9916399392462324e-17,-7.201414007090012e-08,Formation and hydrolysis of cholesterol esters
MAR03589,-2.5143935135831023e-16,0.0,2.5143935135831023e-16,-3.627502597295538e-07,Formation and hydrolysis of cholesterol esters
MAR03590,-3.2503701929975473e-18,0.0,3.2503701929975473e-18,-4.689292969315285e-09,Formation and hydrolysis of cholesterol esters
MAR03591,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03592,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03593,-8.822433380993339e-18,0.0,8.822433380993339e-18,-1.2728080883528898e-08,Formation and hydrolysis of cholesterol esters
MAR03594,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03595,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03596,-9.286771979992993e-19,0.0,9.286771979992993e-19,-1.3397978981511672e-09,Formation and hydrolysis of cholesterol esters
MAR03622,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03625,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03626,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03627,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03628,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03629,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03630,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03631,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03632,0.0,0.0799233498336255,0.0799233498336255,26.2521137344504,Formation and hydrolysis of cholesterol esters
MAR03633,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03634,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03635,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03636,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03637,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03638,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03639,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03640,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03641,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03642,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03643,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03644,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03645,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03646,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03647,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03648,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03649,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03650,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03651,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03652,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03653,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03654,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03655,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03656,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03657,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03658,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03659,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03660,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03661,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03662,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03663,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03664,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03665,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03666,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03667,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03668,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03669,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03670,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03671,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03672,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03673,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03674,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03675,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03676,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03677,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03678,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03679,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03680,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03681,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03682,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03683,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03684,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03685,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03686,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03687,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03688,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03689,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03690,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03691,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03692,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03693,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03694,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03695,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03696,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03697,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03698,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03699,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03700,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03701,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03702,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03703,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03704,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03705,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03706,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03707,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03708,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03709,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03710,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03711,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03712,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03713,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03714,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03715,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03716,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03717,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03718,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03719,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03720,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03721,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03722,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03723,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03724,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03725,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03726,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03727,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03728,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03729,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03730,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03731,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03732,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03733,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03734,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03735,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03736,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03737,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03738,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03739,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03740,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03741,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR03742,0.0,0.0,0.0,0.0,Formation and hydrolysis of cholesterol esters
MAR00715,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00716,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00733,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00735,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00736,0.015003291403162,0.015003291403162,0.0,0.0,Sphingolipid metabolism
MAR00738,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00741,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00744,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00746,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00748,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00750,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00753,-0.480732547365264,-0.0355123429280142,0.4452202044372498,-3.7588419944647287,Sphingolipid metabolism
MAR00754,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00758,0.2498394583357767,0.0205090515248521,-0.2293304068109246,-3.6066686034259137,Sphingolipid metabolism
MAR00760,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00761,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00762,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00763,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00765,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00766,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00767,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00773,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00775,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00779,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00781,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00783,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00795,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08147,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08148,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08149,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08150,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08151,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08152,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08155,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08156,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08159,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08162,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08165,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08166,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08167,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08168,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08169,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08170,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08171,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08172,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08173,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08174,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08175,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08176,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08177,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08178,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08179,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08180,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08181,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08182,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08183,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08184,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08185,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08186,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08187,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08188,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08189,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08190,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08191,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08192,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08194,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08197,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08198,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08201,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00786,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08206,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08209,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08210,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08211,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08212,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08217,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08219,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08220,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08221,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08224,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08226,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08227,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08228,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08233,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08235,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08237,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08238,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08242,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08245,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08246,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08248,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08249,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08250,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR08251,0.0,0.0,0.0,0.0,Sphingolipid metabolism
MAR00453,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00456,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00458,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00459,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00463,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00486,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00487,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00488,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00489,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00490,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00491,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00492,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00493,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00494,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00495,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00496,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00497,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00498,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00499,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00500,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00501,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00502,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00503,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00504,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00505,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00506,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00507,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00508,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00509,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00510,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00511,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00512,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00513,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00514,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00515,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00516,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00517,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00518,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00519,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00520,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00521,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00522,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00523,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00524,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00525,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00526,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00527,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00528,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00529,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00530,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00531,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00532,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00533,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00534,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00535,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00536,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00537,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00538,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00539,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00540,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00541,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00542,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00543,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00544,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00588,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00596,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00673,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00674,0.0,2.6008095260842785e-05,2.6008095260842785e-05,14.666728594847376,Glycerolipid metabolism
MAR00675,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00676,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00677,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00678,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR04296,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR04390,-5.9058013581840045,-5.905801358183985,1.9539925233402755e-14,-4.805139755722384e-15,Glycerolipid metabolism
MAR05254,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR07599,0.0,0.0,0.0,0.0,Glycerolipid metabolism
MAR00448,0.0150522417829439,0.010034827855296,-0.0050174139276478995,-0.5849624527982211,Glycerophospholipid metabolism
MAR00450,0.0,0.0049882634481516,0.0049882634481516,22.250106519640873,Glycerophospholipid metabolism
MAR00468,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00479,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00481,-3.666781121383944e-15,2.9150479496396368e-05,2.915047950006315e-05,14.831276194479969,Glycerophospholipid metabolism
MAR00484,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00579,0.0100348278552959,0.010034827855296,1.0061396160665481e-16,1.4415419267167058e-14,Glycerophospholipid metabolism
MAR00580,0.0100348278552959,0.010034827855296,1.0061396160665481e-16,1.4415419267167058e-14,Glycerophospholipid metabolism
MAR00581,0.0100348278552959,0.010034827855296,1.0061396160665481e-16,1.4415419267167058e-14,Glycerophospholipid metabolism
MAR00582,0.0050174139276479,0.0,-0.0050174139276479,-22.258512819626368,Glycerophospholipid metabolism
MAR00584,0.0050174139276479,0.005017413927648,9.974659986866641e-17,2.883083853433397e-14,Glycerophospholipid metabolism
MAR00586,0.0050174139276479,0.005017413927648,9.974659986866641e-17,2.883083853433397e-14,Glycerophospholipid metabolism
MAR00589,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00590,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00591,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00592,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00593,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00594,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00597,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00598,4.580799554638271e-05,4.580799554638278e-05,7.453889935837843e-20,2.2423985526704407e-15,Glycerophospholipid metabolism
MAR00599,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00600,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00601,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00602,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00610,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
MAR00613,0.0,0.0,0.0,0.0,Glycerophospholipid metabolism
