reaction_id,reaction_name,subsystem,baseline_flux_rich,baseline_biomass_rich,ko_status,biomass_KO_rich,rel_biomass,drop_in_biomass,essential,is_essential_rich,biomass_KO_TME,is_essential_TME,baseline_biomass_TME,baseline_flux_TME,essentiality_class
MAR09072,Exchange of Pi,Exchange/demand reactions,6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448776,non_essential
MAR09073,Exchange of NH3,Exchange/demand reactions,2.64681810460121,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.1495618277187405,False,1.14956182771874,0.0122715725108975,non_essential
MAR09775,,Transport reactions,0.0045590606565966,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0024681091588743,non_essential
MAR09776,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09777,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09778,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09779,,Transport reactions,0.0009720050952373,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0009720050952372,non_essential
MAR09086,Exchange of acetate,Exchange/demand reactions,6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448776,non_essential
MAR09087,Exchange of ornithine,Exchange/demand reactions,-0.1954589035663375,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-1.41738365080662,non_essential
MAR09766,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR01095,,Transport reactions,-0.1599040502356767,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.1599040502356767,non_essential
MAR04893,,Transport reactions,0.1599040502356767,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.1599040502356767,non_essential
MAR03018,,Transport reactions,0.0010051830076231,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0004789351415111,non_essential
MAR09791,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09792,,Transport reactions,0.0007603465444728,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0007603465444728,non_essential
MAR09793,,Transport reactions,1.268936155662348e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,1.2689361556622672e-05,non_essential
MAR09794,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09795,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09780,,Transport reactions,4.26362548302525e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,4.263625483025218e-05,non_essential
MAR09781,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09782,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09751,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR04856,alpha-D-Glucose 6-phosphate ketol-isomerase,Transport reactions,0.0604626876687501,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0347974921112737,non_essential
MAR04883,,Transport reactions,0.0787883965625476,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0366099473720995,non_essential
MAR04894,,Transport reactions,0.0002611344647845,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002611344647845,non_essential
MAR05004,,Transport reactions,-1.18634780620574e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-1.18634780620574e-05,non_essential
MAR09788,,Transport reactions,0.0011268153062281,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.001126815306228,non_essential
MAR09789,,Transport reactions,0.000111158807236,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.000111158807236,non_essential
MAR09790,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09743,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09744,,Transport reactions,1.9287829566067685e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,1.928782956606646e-05,non_essential
MAR09745,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09746,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09747,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR09796,,Transport reactions,2.0302978490597565e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR00020,,Transport reactions,-0.0029242553773514,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0029242553773509,non_essential
MAR02777,,Transport reactions,-0.0186580242269543,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0021447705939827,non_essential
MAR03953,,Transport reactions,-0.0604626876687501,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0347974921112737,non_essential
MAR11232,"Transport of Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4, 7, 10, 13, 16, 19)",Transport reactions,0.0414674542753924,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0170948581085478,non_essential
MAR11229,"Transport of 1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",Transport reactions,0.0041025173752038,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0037457030809894,non_essential
MAR11227,"Transport of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",Transport reactions,0.0045443409971909,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0024533894994687,non_essential
MAR11350,Exchange of cis-aconitate,Exchange/demand reactions,6.133896490760179,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,4.947201627308717,non_essential
MAR11349,Exchange of creatine-phosphate,Exchange/demand reactions,-3.626381442619265,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-4.180106984358666,non_essential
MAR09406,Exchange of ribose,Exchange/demand reactions,6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448776,non_essential
MAR11101,Metabolism (Formation/Degradation) of LysGlnPhe,Peptide metabolism,5.373811797072732,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448776,non_essential
MAR10387,"Transport of Lathosterol, Diffusion",Transport reactions,-6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-2.3738102140190573,non_essential
MAR10375,"Transport of Hexanoate, Cytosol",Transport reactions,-0.013117190191339,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0131171901913674,non_essential
MAR10366,"Transport of Methylmalonate, Antiport with Phsophate",Transport reactions,-1.4483152662744594,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-2.1963012204038628,non_essential
MAR10359,Transport of Glycerol-2-Phosphate,Transport reactions,-0.0076539205963707,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0076539205963707,non_essential
MAR10354,"Exchange of Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)",Exchange/demand reactions,-0.0414674542753924,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0170948581085478,non_essential
MAR10351,"Exchange of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",Exchange/demand reactions,-0.0045443409971909,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0024533894994687,non_essential
MAR11320,Thiamine Transprot (Passive - Red Blood Cell),Transport reactions,4.759185966755585e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,4.759185966755585e-05,non_essential
MAR11393,Exchange of D-gluconic acid,Exchange/demand reactions,0.0604626876687501,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0347974921112737,non_essential
MAR11363,"Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",Transport reactions,-0.0052128030639734,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0052128030639734,non_essential
MAR11557,Exchange of Hexanoyl-Glycine,Exchange/demand reactions,0.013117190191339,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0131171901913674,non_essential
MAR11556,Transport of Hexanoyl-Glycine,Transport reactions,0.013117190191339,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0131171901913674,non_essential
MAR11555,Formation of Hexanoyl-Glycine,"Glycine, serine and threonine metabolism",0.013117190191339,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0131171901913674,non_essential
MAR11307,5-Aminolevulinate Transport in via Proton Symport,Transport reactions,0.8953442014737147,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.001,non_essential
MAR11424,Exchange of glucuronate,Exchange/demand reactions,0.0551424654107668,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0283221034519874,non_essential
MAR11418,Uridine Transport in via Proton Symport Reversible,Transport reactions,1.575291198689735,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,5.048786132736194,non_essential
MAR11413,Hydrolysis of Glycylphenylalanine,Pentose phosphate pathway,-6.075099737001676,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-6.135786255448777,non_essential
MAR10898,"Transport of ProGluLys, Extracellular",Transport reactions,-4.060933904010146,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-2.231934452517244,non_essential
MAR10872,"Transport of MetMetIle, Extracellular",Transport reactions,0.157343974128403,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.2768710465565964,non_essential
MAR10859,"Transport of LysGlnPhe, Extracellular",Transport reactions,5.373811797072732,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448777,non_essential
MAR10563,Exchange of Glutamyl-Glutamate,Exchange/demand reactions,-3.5576737417367035,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-3.0922202668598664,non_essential
MAR10936,"Transport of TrpGlyPhe, Extracellular",Transport reactions,-6.075099737001677,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-6.135786255448778,non_essential
MAR09923,Exchange of octadecenoylcarnitine(5),Exchange/demand reactions,0.1817079897190338,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.1091848933401903,non_essential
MAR09921,Exchange of O-propanoylcarnitine,Exchange/demand reactions,0.1093571245223991,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.000738546729539,non_essential
MAR09918,Transport of Palmitoleoyl-Carnitine,Transport reactions,0.3384038619471464,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0154766936190949,non_essential
MAR09915,Transport of L-Oleoylcarnitine,Transport reactions,0.1817079897190337,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.1091848933401903,non_essential
MAR09913,Transport of O-Propanoylcarnitine,Transport reactions,0.109357124522399,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.000738546729539,non_essential
MAR09864,Exchange of UDP-glucuronate,Exchange/demand reactions,-0.0003572148423453,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0003572148423453,non_essential
MAR10484,"Transport of Maltotetraose, Reversible",Transport reactions,1.6434329716941096,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.4926943752058023,non_essential
MAR09926,Exchange of palmitoleoyl-carnitine,Exchange/demand reactions,0.3384038619471464,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0154766936190949,non_essential
MAR11191,Metabolism (Formation/Degradation) of TrpSerTyr,Peptide metabolism,6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.1036589337467,non_essential
MAR11178,Metabolism (Formation/Degradation) of TrpGlyPhe,Peptide metabolism,6.075099737001676,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448776,non_essential
MAR11140,Metabolism (Formation/Degradation) of ProGluLys,Peptide metabolism,-4.060933904010145,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-2.2319344525172435,non_essential
MAR11114,Metabolism (Formation/Degradation) of MetMetIle,Peptide metabolism,0.157343974128403,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.2768710465565964,non_essential
MAR11056,Metabolism (Formation/Degradation) of GlyHisLys,Peptide metabolism,0.1412298781691169,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.1412298781691169,non_essential
MAR11047,Metabolism (Formation/Degradation) of GluGlu,Peptide metabolism,3.557673741736704,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,3.0922202668598664,non_essential
MAR11044,Metabolism (Formation/Degradation) of GlnTyrLeu,Peptide metabolism,-6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-5.817704451974108,non_essential
MAR10983,Metabolism (Formation/Degradation) of AlaAsnLeu,Peptide metabolism,0.2307589603517714,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.2307589603517714,non_essential
MAR10949,"Transport of TrpSerTyr, Extracellular",Transport reactions,6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.103658933746699,non_essential
MAR11583,Transport of 1-Phosphatidyl-1D-Myo-Inositol,Transport reactions,-0.0175963888793638,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0175963888793638,non_essential
MAR11926,Exchange of N-methylsalsolinol,Exchange/demand reactions,0.0006120228830914,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448775,non_essential
MAR11897,Exchange of 9-cis-retinoate,Exchange/demand reactions,-2.37269561241148e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-2.37269561241148e-05,non_essential
MAR11896,Transport of 9-Cis-Retinoate,Transport reactions,-2.37269561241148e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-2.37269561241148e-05,non_essential
MAR04396,"alpha-D-glucose 1,6-phosphomutase",Glycolysis / Gluconeogenesis,-0.0048911556645776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0048911556645776,non_essential
MAR10707,Exchange of Tryptophanyl-Seryl-Tyrosine,Exchange/demand reactions,-6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-6.103658933746699,non_essential
MAR04736,"(R)-5,6-dihydrothymine amidohydrolase",Pyrimidine metabolism,0.001,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.001,non_essential
MAR11815,Transport As Vitamin D,Transport reactions,2.37269561241148e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.37269561241148e-05,non_essential
MAR11800,Transport by Folr into Extracellular Space,Transport reactions,0.0459939687270306,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.3013920727966965,non_essential
MAR20163,MAR20163,Transport reactions,-0.0960675599462999,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.3013920727966965,non_essential
MAR04020,ATP:GMP phosphotransferase,Purine metabolism,5.558131437020107e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,5.558131437020107e-05,non_essential
MAR06621,2'-deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase,Pyrimidine metabolism,-0.0462660700116486,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.3013920727966965,non_essential
MAR11937,Assumed Passive Diffusion into Extracellular Space,Transport reactions,3.626381442619264,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,4.180106984358666,non_essential
MAR12726,efflux of fluvastatin from enterocytes into portal blood,Drug metabolism,-6.125734425372544,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-4.998995116751554,non_essential
MAR12665,Exchange of fluvastatin,Exchange/demand reactions,-6.125734425372545,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-4.998995116751554,non_essential
MAR12660,Exchange of deoxy-fluvastatin-dinor,Exchange/demand reactions,6.125734425372543,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,4.998995116751553,non_essential
MAR12563,exit of deoxy-fluvastatin-dinor into hepatic vein for excretion in urine,Drug metabolism,6.125734425372543,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,4.998995116751553,non_essential
MAR12562,formation of deoxy-fluvastatin-dinor,Drug metabolism,6.125734425372544,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,4.998995116751554,non_essential
MAR12127,Exchange of PI pool,Exchange/demand reactions,-0.0175963888793638,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0175963888793638,non_essential
MAR11783,Facilitated Diffusion Through Uniport Oct2 into Extracellular Space,Transport reactions,0.0006120228830914,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,3.5873187484043574,non_essential
MAR11873,"Transport of Cholesterol-Ester-Palm, Extracellular Space, within Lipoproteins",Transport reactions,0.0474793544319879,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.016083021510954,non_essential
MAR11872,"Transport of Cholesterol-Ester-Palm, Endoplasmatic Reticulum, within Lipoproteins",Transport reactions,0.0474793544319879,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.016083021510954,non_essential
MAR11965,Exchange of calcitriol,Exchange/demand reactions,-2.37269561241148e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-2.37269561241148e-05,non_essential
MAR11959,Exchange of sphinganine,Exchange/demand reactions,-1.6080352700619336,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.8914858503124088,non_essential
MAR11958,Passive Diffusion into Extracellular Space,Transport reactions,1.6080352700619336,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.8914858503124088,non_essential
MAR11953,"Exchange of 5,10-methylene-THF",Exchange/demand reactions,-0.0459939687270306,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.3013920727966965,non_essential
MAR11943,Assumed Passive Diffusion into Extracellular Space,Transport reactions,0.0604626876687501,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0347974921112737,non_essential
MAR11874,Exchange of cholesterol-ester-palm,Exchange/demand reactions,0.0474793544319879,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.016083021510954,non_essential
MAR08578,,Starch and sucrose metabolism,1.6434329716941096,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.4926943752058023,non_essential
MAR04623,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",Pentose phosphate pathway,0.0604626876687501,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0347974921112737,non_essential
MAR04476,ATP:D-gluconate 6-phosphotransferase,Pentose phosphate pathway,0.0604626876687501,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0347974921112737,non_essential
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,Glycolysis / Gluconeogenesis,15.15679481669046,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,9.117400600798742,non_essential
MAR04375,"D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)",Glycolysis / Gluconeogenesis,-12.63677198408065,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-8.101339112721186,non_essential
MAR04004,ATP:AMP phosphotransferase,Purine metabolism,-0.0524926716514322,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0004759185966755,non_essential
MAR04091,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),Pyruvate metabolism,1.0113057539930488,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.984809140278008,non_essential
MAR11442,Transport of Phenylpyruvate via Proton Symport,Transport reactions,0.0056692940657605,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0056692940657605,non_essential
MAR11438,Exchange of phenylpyruvate,Exchange/demand reactions,-0.0056692940657605,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0056692940657605,non_essential
MAR10814,"Transport of GlyHisLys, Extracellular",Transport reactions,0.1412298781691169,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.1412298781691169,non_essential
MAR10805,"Transport of GluGlu, Extracellular",Transport reactions,3.557673741736704,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,3.092220266859866,non_essential
MAR10802,"Transport of GlnTyrLeu, Extracellular",Transport reactions,-6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-5.817704451974108,non_essential
MAR10741,"Transport of AlaAsnLeu, Extracellular",Transport reactions,0.2307589603517715,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.2307589603517715,non_essential
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",Glycolysis / Gluconeogenesis,-27.791733245821906,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-23.35208039113641,non_essential
MAR04841,,Pentose phosphate pathway,2.5444910909010376,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.289905248667492,non_essential
MAR04710,"2-deoxy-D-ribose 1-phosphate 1,5-phosphomutase",Pentose phosphate pathway,0.0006120228830914,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448775,non_essential
MAR13052,Exchange of 7-palmitoleic acid,Exchange/demand reactions,-0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0003086189054859,non_essential
MAR04398,2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming),Pentose phosphate pathway,0.0006120228830914,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448775,non_essential
MAR04354,"D-Ribose 1,5-phosphomutase",Pentose phosphate pathway,8.680388508978552,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.1495618277187405,False,1.14956182771874,6.425802666745008,non_essential
MAR04350,ATP:D-ribose 5-phosphotransferase,Pentose phosphate pathway,8.680277346349813,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.425691504116267,non_essential
